Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State ,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Place Code,Declared County/Area,Declaration Request Number
3227,No,No,Yes,No,WA,2005-09-07 20:08:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 12:00:00,2005-10-01 08:55:00,2010-03-08 00:00:00,99067.0,Thurston (County),5102
3227,No,No,Yes,No,WA,2005-09-07 20:08:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 12:00:00,2005-10-01 08:55:00,2010-03-08 00:00:00,99069.0,Wahkiakum (County),5102
3227,No,No,Yes,No,WA,2005-09-07 20:08:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 12:00:00,2005-10-01 08:55:00,2010-03-08 00:00:00,99071.0,Walla Walla (County),5102
3227,No,No,Yes,No,WA,2005-09-07 20:08:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 12:00:00,2005-10-01 08:55:00,2010-03-08 00:00:00,99073.0,Whatcom (County),5102
3227,No,No,Yes,No,WA,2005-09-07 20:08:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 12:00:00,2005-10-01 08:55:00,2010-03-08 00:00:00,99075.0,Whitman (County),5102
3227,No,No,Yes,No,WA,2005-09-07 20:08:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 12:00:00,2005-10-01 08:55:00,2010-03-08 00:00:00,99077.0,Yakima (County),5102
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99001.0,Adams (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99003.0,Alamosa (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99005.0,Arapahoe (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99007.0,Archuleta (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99009.0,Baca (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99011.0,Bent (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99013.0,Boulder (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99014.0,Broomfield (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99015.0,Chaffee (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99017.0,Cheyenne (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99019.0,Clear Creek (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99021.0,Conejos (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99023.0,Costilla (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99025.0,Crowley (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99027.0,Custer (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99029.0,Delta (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99031.0,Denver (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99033.0,Dolores (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99035.0,Douglas (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99037.0,Eagle (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99039.0,Elbert (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99041.0,El Paso (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99043.0,Fremont (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99045.0,Garfield (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99047.0,Gilpin (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99049.0,Grand (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99051.0,Gunnison (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99053.0,Hinsdale (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99055.0,Huerfano (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99057.0,Jackson (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99059.0,Jefferson (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99061.0,Kiowa (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99063.0,Kit Carson (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99065.0,Lake (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99067.0,La Plata (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99069.0,Larimer (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99071.0,Las Animas (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99073.0,Lincoln (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99075.0,Logan (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99077.0,Mesa (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99079.0,Mineral (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99081.0,Moffat (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99083.0,Montezuma (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99085.0,Montrose (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99087.0,Morgan (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99089.0,Otero (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99091.0,Ouray (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99093.0,Park (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99095.0,Phillips (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99097.0,Pitkin (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99099.0,Prowers (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99101.0,Pueblo (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99103.0,Rio Blanco (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99105.0,Rio Grande (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99107.0,Routt (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99109.0,Saguache (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99111.0,San Juan (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99113.0,San Miguel (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99115.0,Sedgwick (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99117.0,Summit (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99119.0,Teller (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99121.0,Washington (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99123.0,Weld (County),5095
3224,No,No,Yes,No,CO,2005-09-05 13:11:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-30 00:00:00,99125.0,Yuma (County),5095
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99001.0,Beaver (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99003.0,Box Elder (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99005.0,Cache (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99007.0,Carbon (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99009.0,Daggett (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99011.0,Davis (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99013.0,Duchesne (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99015.0,Emery (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99017.0,Garfield (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99019.0,Grand (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99021.0,Iron (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99023.0,Juab (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99025.0,Kane (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99027.0,Millard (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99029.0,Morgan (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99031.0,Piute (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99033.0,Rich (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99035.0,Salt Lake (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99037.0,San Juan (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99039.0,Sanpete (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99041.0,Sevier (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99043.0,Summit (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99045.0,Tooele (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99047.0,Uintah (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99049.0,Utah (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99051.0,Wasatch (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99053.0,Washington (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99055.0,Wayne (County),5096
3223,No,No,Yes,No,UT,2005-09-05 01:24:00,EM,Coastal Storm,HURRICANE KATRINA EVACUATION,2005-08-29 00:00:00,2005-10-01 08:55:00,2010-06-22 00:00:00,99057.0,Weber (County),5096
1434,No,Yes,No,Yes,TX,2002-09-26 15:00:00,DR,Coastal Storm,TROPICAL STORM FAY,2002-09-06 00:00:00,2002-09-30 00:00:00,2009-08-14 00:00:00,99039.0,Brazoria (County),2130
1434,No,Yes,No,Yes,TX,2002-09-26 15:00:00,DR,Coastal Storm,TROPICAL STORM FAY,2002-09-06 00:00:00,2002-09-30 00:00:00,2009-08-14 00:00:00,99163.0,Frio (County),2130
1434,No,Yes,No,Yes,TX,2002-09-26 15:00:00,DR,Coastal Storm,TROPICAL STORM FAY,2002-09-06 00:00:00,2002-09-30 00:00:00,2009-08-14 00:00:00,99167.0,Galveston (County),2130
1434,No,Yes,No,Yes,TX,2002-09-26 15:00:00,DR,Coastal Storm,TROPICAL STORM FAY,2002-09-06 00:00:00,2002-09-30 00:00:00,2009-08-14 00:00:00,99249.0,Jim Wells (County),2130
1434,No,Yes,No,Yes,TX,2002-09-26 15:00:00,DR,Coastal Storm,TROPICAL STORM FAY,2002-09-06 00:00:00,2002-09-30 00:00:00,2009-08-14 00:00:00,99283.0,La Salle (County),2130
1434,No,Yes,No,Yes,TX,2002-09-26 15:00:00,DR,Coastal Storm,TROPICAL STORM FAY,2002-09-06 00:00:00,2002-09-30 00:00:00,2009-08-14 00:00:00,99297.0,Live Oak (County),2130
1434,No,Yes,No,Yes,TX,2002-09-26 15:00:00,DR,Coastal Storm,TROPICAL STORM FAY,2002-09-06 00:00:00,2002-09-30 00:00:00,2009-08-14 00:00:00,99321.0,Matagorda (County),2130
1434,No,Yes,No,Yes,TX,2002-09-26 15:00:00,DR,Coastal Storm,TROPICAL STORM FAY,2002-09-06 00:00:00,2002-09-30 00:00:00,2009-08-14 00:00:00,99355.0,Nueces (County),2130
1434,No,Yes,No,Yes,TX,2002-09-26 15:00:00,DR,Coastal Storm,TROPICAL STORM FAY,2002-09-06 00:00:00,2002-09-30 00:00:00,2009-08-14 00:00:00,99409.0,San Patricio (County),2130
1434,No,Yes,No,Yes,TX,2002-09-26 15:00:00,DR,Coastal Storm,TROPICAL STORM FAY,2002-09-06 00:00:00,2002-09-30 00:00:00,2009-08-14 00:00:00,99479.0,Webb (County),2130
1434,No,Yes,No,Yes,TX,2002-09-26 15:00:00,DR,Coastal Storm,TROPICAL STORM FAY,2002-09-06 00:00:00,2002-09-30 00:00:00,2009-08-14 00:00:00,99481.0,Wharton (County),2130
1393,No,No,Yes,Yes,FL,2001-09-28 11:30:00,DR,Coastal Storm,"SEVERE STORMS, TORNADOES AND FLOODING ASSOCIATED WITH TROPICAL STORM GABRIELLE",2001-09-13 00:00:00,2001-09-21 00:00:00,2017-09-28 23:59:00,99015.0,Charlotte (County),1094
1393,No,No,Yes,Yes,FL,2001-09-28 11:30:00,DR,Coastal Storm,"SEVERE STORMS, TORNADOES AND FLOODING ASSOCIATED WITH TROPICAL STORM GABRIELLE",2001-09-13 00:00:00,2001-09-21 00:00:00,2017-09-28 23:59:00,99021.0,Collier (County),1094
1393,No,No,Yes,Yes,FL,2001-09-28 11:30:00,DR,Coastal Storm,"SEVERE STORMS, TORNADOES AND FLOODING ASSOCIATED WITH TROPICAL STORM GABRIELLE",2001-09-13 00:00:00,2001-09-21 00:00:00,2017-09-28 23:59:00,99027.0,DeSoto (County),1094
1393,No,No,Yes,Yes,FL,2001-09-28 11:30:00,DR,Coastal Storm,"SEVERE STORMS, TORNADOES AND FLOODING ASSOCIATED WITH TROPICAL STORM GABRIELLE",2001-09-13 00:00:00,2001-09-21 00:00:00,2017-09-28 23:59:00,99035.0,Flagler (County),1094
1393,No,No,Yes,Yes,FL,2001-09-28 11:30:00,DR,Coastal Storm,"SEVERE STORMS, TORNADOES AND FLOODING ASSOCIATED WITH TROPICAL STORM GABRIELLE",2001-09-13 00:00:00,2001-09-21 00:00:00,2017-09-28 23:59:00,99049.0,Hardee (County),1094
1393,No,No,Yes,Yes,FL,2001-09-28 11:30:00,DR,Coastal Storm,"SEVERE STORMS, TORNADOES AND FLOODING ASSOCIATED WITH TROPICAL STORM GABRIELLE",2001-09-13 00:00:00,2001-09-21 00:00:00,2017-09-28 23:59:00,99055.0,Highlands (County),1094
1393,No,No,Yes,Yes,FL,2001-09-28 11:30:00,DR,Coastal Storm,"SEVERE STORMS, TORNADOES AND FLOODING ASSOCIATED WITH TROPICAL STORM GABRIELLE",2001-09-13 00:00:00,2001-09-21 00:00:00,2017-09-28 23:59:00,99071.0,Lee (County),1094
1393,No,No,Yes,Yes,FL,2001-09-28 11:30:00,DR,Coastal Storm,"SEVERE STORMS, TORNADOES AND FLOODING ASSOCIATED WITH TROPICAL STORM GABRIELLE",2001-09-13 00:00:00,2001-09-21 00:00:00,2017-09-28 23:59:00,99081.0,Manatee (County),1094
1393,No,No,Yes,Yes,FL,2001-09-28 11:30:00,DR,Coastal Storm,"SEVERE STORMS, TORNADOES AND FLOODING ASSOCIATED WITH TROPICAL STORM GABRIELLE",2001-09-13 00:00:00,2001-09-21 00:00:00,2017-09-28 23:59:00,99107.0,Putnam (County),1094
1393,No,No,Yes,Yes,FL,2001-09-28 11:30:00,DR,Coastal Storm,"SEVERE STORMS, TORNADOES AND FLOODING ASSOCIATED WITH TROPICAL STORM GABRIELLE",2001-09-13 00:00:00,2001-09-21 00:00:00,2017-09-28 23:59:00,99109.0,St. Johns (County),1094
